file,mean_particles,n_samples,time_per_event,backend,algorithm,strategy,R
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,537.22,FastJet,AntiKt,N2Plain,3.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,766.43,FastJet,AntiKt,N2Plain,3.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,865.17,FastJet,AntiKt,N2Plain,3.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1087.75,FastJet,AntiKt,N2Plain,3.0
events-ee-Z.hepmc3.gz,43.05,16,14.15,FastJet,Kt,N2Plain,2.0
events-ee-H.hepmc3.gz,64.97,16,24.99,FastJet,Kt,N2Plain,2.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,56.25,FastJet,Kt,N2Plain,2.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,99.74,FastJet,Kt,N2Plain,2.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,137.86,FastJet,Kt,N2Plain,2.0
events-pp-1TeV.hepmc3.gz,226.98,16,181.99,FastJet,Kt,N2Plain,2.0
events-pp-2TeV.hepmc3.gz,226.98,16,182.04,FastJet,Kt,N2Plain,2.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,278.5,FastJet,Kt,N2Plain,2.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,421.06,FastJet,Kt,N2Plain,2.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,593.78,FastJet,Kt,N2Plain,2.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,848.04,FastJet,Kt,N2Plain,2.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,959.5,FastJet,Kt,N2Plain,2.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1209.89,FastJet,Kt,N2Plain,2.0
events-ee-Z.hepmc3.gz,43.05,16,11.818330000000001,Julia,CA,N2Plain,3.0
events-ee-H.hepmc3.gz,64.97,16,22.3875,Julia,CA,N2Plain,3.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,56.870830000000005,Julia,CA,N2Plain,3.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,108.58291000000001,Julia,CA,N2Plain,3.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,158.1525,Julia,CA,N2Plain,3.0
events-pp-1TeV.hepmc3.gz,226.98,16,213.385,Julia,CA,N2Plain,3.0
events-pp-2TeV.hepmc3.gz,226.98,16,212.72332999999998,Julia,CA,N2Plain,3.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,339.29125,Julia,CA,N2Plain,3.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,528.1275,Julia,CA,N2Plain,3.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,761.56875,Julia,CA,N2Plain,3.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1091.87292,Julia,CA,N2Plain,3.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1262.04,Julia,CA,N2Plain,3.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1608.78125,Julia,CA,N2Plain,3.0
events-ee-Z.hepmc3.gz,43.05,16,8.60083,Julia,CA,N2Plain,0.2
events-ee-H.hepmc3.gz,64.97,16,18.36083,Julia,CA,N2Plain,0.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,28.46583,Julia,CA,N2Plain,0.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,58.049580000000006,Julia,CA,N2Plain,0.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,88.63875,Julia,CA,N2Plain,0.2
events-pp-1TeV.hepmc3.gz,226.98,16,132.63625,Julia,CA,N2Plain,0.2
events-pp-2TeV.hepmc3.gz,226.98,16,133.17042,Julia,CA,N2Plain,0.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,209.90875,Julia,CA,N2Plain,0.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,357.59292,Julia,CA,N2Plain,0.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,530.35833,Julia,CA,N2Plain,0.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,797.39708,Julia,CA,N2Plain,0.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,964.33375,Julia,CA,N2Plain,0.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1227.0495799999999,Julia,CA,N2Plain,0.2
events-ee-Z.hepmc3.gz,43.05,16,11.86459,Julia,Kt,N2Plain,1.5
events-ee-H.hepmc3.gz,64.97,16,21.60791,Julia,Kt,N2Plain,1.5
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,56.52667,Julia,Kt,N2Plain,1.5
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,109.02167,Julia,Kt,N2Plain,1.5
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,158.05,Julia,Kt,N2Plain,1.5
events-pp-1TeV.hepmc3.gz,226.98,16,211.42084,Julia,Kt,N2Plain,1.5
events-pp-2TeV.hepmc3.gz,226.98,16,211.585,Julia,Kt,N2Plain,1.5
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,337.30042000000003,Julia,Kt,N2Plain,1.5
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,523.72875,Julia,Kt,N2Plain,1.5
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,755.53084,Julia,Kt,N2Plain,1.5
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1099.62875,Julia,Kt,N2Plain,1.5
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1251.11917,Julia,Kt,N2Plain,1.5
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1586.825,Julia,Kt,N2Plain,1.5
events-ee-Z.hepmc3.gz,43.05,16,16.17,FastJet,Kt,N2Tiled,0.2
events-ee-H.hepmc3.gz,64.97,16,25.94,FastJet,Kt,N2Tiled,0.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,37.66,FastJet,Kt,N2Tiled,0.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,55.14,FastJet,Kt,N2Tiled,0.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,69.37,FastJet,Kt,N2Tiled,0.2
events-pp-1TeV.hepmc3.gz,226.98,16,87.9,FastJet,Kt,N2Tiled,0.2
events-pp-2TeV.hepmc3.gz,226.98,16,87.96,FastJet,Kt,N2Tiled,0.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,118.41,FastJet,Kt,N2Tiled,0.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,167.89,FastJet,Kt,N2Tiled,0.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,222.99,FastJet,Kt,N2Tiled,0.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,301.83,FastJet,Kt,N2Tiled,0.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,343.81,FastJet,Kt,N2Tiled,0.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,419.43,FastJet,Kt,N2Tiled,0.2
events-ee-Z.hepmc3.gz,43.05,16,22.52833,Julia,AntiKt,N2Tiled,2.0
events-ee-H.hepmc3.gz,64.97,16,37.68459,Julia,AntiKt,N2Tiled,2.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,69.92375,Julia,AntiKt,N2Tiled,2.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,107.28834,Julia,AntiKt,N2Tiled,2.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,134.66875,Julia,AntiKt,N2Tiled,2.0
events-pp-1TeV.hepmc3.gz,226.98,16,173.23792,Julia,AntiKt,N2Tiled,2.0
events-pp-2TeV.hepmc3.gz,226.98,16,173.22542,Julia,AntiKt,N2Tiled,2.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,228.62333999999998,Julia,AntiKt,N2Tiled,2.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,316.63,Julia,AntiKt,N2Tiled,2.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,414.20875,Julia,AntiKt,N2Tiled,2.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,542.60792,Julia,AntiKt,N2Tiled,2.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,620.59583,Julia,AntiKt,N2Tiled,2.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,731.30917,Julia,AntiKt,N2Tiled,2.0
events-ee-Z.hepmc3.gz,43.05,16,11.50209,Julia,Kt,N2Plain,2.0
events-ee-H.hepmc3.gz,64.97,16,21.539589999999997,Julia,Kt,N2Plain,2.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,55.91416,Julia,Kt,N2Plain,2.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,108.10042,Julia,Kt,N2Plain,2.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,155.4125,Julia,Kt,N2Plain,2.0
events-pp-1TeV.hepmc3.gz,226.98,16,208.50333999999998,Julia,Kt,N2Plain,2.0
events-pp-2TeV.hepmc3.gz,226.98,16,209.25,Julia,Kt,N2Plain,2.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,332.285,Julia,Kt,N2Plain,2.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,518.96834,Julia,Kt,N2Plain,2.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,754.46667,Julia,Kt,N2Plain,2.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1098.19584,Julia,Kt,N2Plain,2.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1248.14042,Julia,Kt,N2Plain,2.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1586.92917,Julia,Kt,N2Plain,2.0
events-ee-Z.hepmc3.gz,43.05,16,12.7725,Julia,Kt,N2Tiled,0.2
events-ee-H.hepmc3.gz,64.97,16,22.62333,Julia,Kt,N2Tiled,0.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,20.225,Julia,Kt,N2Tiled,0.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,29.577090000000002,Julia,Kt,N2Tiled,0.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,36.0675,Julia,Kt,N2Tiled,0.2
events-pp-1TeV.hepmc3.gz,226.98,16,51.42125,Julia,Kt,N2Tiled,0.2
events-pp-2TeV.hepmc3.gz,226.98,16,50.44666,Julia,Kt,N2Tiled,0.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,61.64125,Julia,Kt,N2Tiled,0.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,89.68041000000001,Julia,Kt,N2Tiled,0.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,118.31334000000001,Julia,Kt,N2Tiled,0.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,153.65792,Julia,Kt,N2Tiled,0.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,179.86833,Julia,Kt,N2Tiled,0.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,210.96666000000002,Julia,Kt,N2Tiled,0.2
events-ee-Z.hepmc3.gz,43.05,16,13.43,FastJet,CA,N2Plain,0.4
events-ee-H.hepmc3.gz,64.97,16,24.52,FastJet,CA,N2Plain,0.4
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,143.21,FastJet,CA,N2Plain,0.4
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,301.7,FastJet,CA,N2Plain,0.4
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,452.31,FastJet,CA,N2Plain,0.4
events-pp-1TeV.hepmc3.gz,226.98,16,534.06,FastJet,CA,N2Plain,0.4
events-pp-2TeV.hepmc3.gz,226.98,16,533.52,FastJet,CA,N2Plain,0.4
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,985.5,FastJet,CA,N2Plain,0.4
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,1420.56,FastJet,CA,N2Plain,0.4
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,2103.82,FastJet,CA,N2Plain,0.4
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,3034.42,FastJet,CA,N2Plain,0.4
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,2929.56,FastJet,CA,N2Plain,0.4
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,3875.28,FastJet,CA,N2Plain,0.4
events-ee-Z.hepmc3.gz,43.05,16,19.45,FastJet,CA,N2Tiled,1.0
events-ee-H.hepmc3.gz,64.97,16,31.96,FastJet,CA,N2Tiled,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,53.37,FastJet,CA,N2Tiled,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,84.25,FastJet,CA,N2Tiled,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,106.13,FastJet,CA,N2Tiled,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,138.42,FastJet,CA,N2Tiled,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,138.31,FastJet,CA,N2Tiled,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,187.48,FastJet,CA,N2Tiled,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,267.27,FastJet,CA,N2Tiled,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,346.08,FastJet,CA,N2Tiled,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,460.99,FastJet,CA,N2Tiled,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,515.95,FastJet,CA,N2Tiled,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,622.54,FastJet,CA,N2Tiled,1.0
events-ee-Z.hepmc3.gz,43.05,16,21.48,FastJet,Kt,N2Tiled,2.0
events-ee-H.hepmc3.gz,64.97,16,35.81,FastJet,Kt,N2Tiled,2.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,71.65,FastJet,Kt,N2Tiled,2.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,116.78,FastJet,Kt,N2Tiled,2.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,148.31,FastJet,Kt,N2Tiled,2.0
events-pp-1TeV.hepmc3.gz,226.98,16,187.63,FastJet,Kt,N2Tiled,2.0
events-pp-2TeV.hepmc3.gz,226.98,16,187.41,FastJet,Kt,N2Tiled,2.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,256.19,FastJet,Kt,N2Tiled,2.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,363.61,FastJet,Kt,N2Tiled,2.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,482.5,FastJet,Kt,N2Tiled,2.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,654.06,FastJet,Kt,N2Tiled,2.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,738.31,FastJet,Kt,N2Tiled,2.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,890.58,FastJet,Kt,N2Tiled,2.0
events-ee-Z.hepmc3.gz,43.05,16,13.78,FastJet,AntiKt,N2Plain,1.5
events-ee-H.hepmc3.gz,64.97,16,24.21,FastJet,AntiKt,N2Plain,1.5
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,52.26,FastJet,AntiKt,N2Plain,1.5
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,92.57,FastJet,AntiKt,N2Plain,1.5
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,127.52,FastJet,AntiKt,N2Plain,1.5
events-pp-1TeV.hepmc3.gz,226.98,16,167.44,FastJet,AntiKt,N2Plain,1.5
events-pp-2TeV.hepmc3.gz,226.98,16,167.8,FastJet,AntiKt,N2Plain,1.5
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,254.98,FastJet,AntiKt,N2Plain,1.5
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,383.39,FastJet,AntiKt,N2Plain,1.5
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,540.59,FastJet,AntiKt,N2Plain,1.5
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,771.96,FastJet,AntiKt,N2Plain,1.5
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,873.51,FastJet,AntiKt,N2Plain,1.5
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1098.43,FastJet,AntiKt,N2Plain,1.5
events-ee-Z.hepmc3.gz,43.05,16,15.93,FastJet,CA,N2Tiled,0.4
events-ee-H.hepmc3.gz,64.97,16,27.98,FastJet,CA,N2Tiled,0.4
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,35.43,FastJet,CA,N2Tiled,0.4
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,56.63,FastJet,CA,N2Tiled,0.4
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,73.03,FastJet,CA,N2Tiled,0.4
events-pp-1TeV.hepmc3.gz,226.98,16,98.71,FastJet,CA,N2Tiled,0.4
events-pp-2TeV.hepmc3.gz,226.98,16,98.66,FastJet,CA,N2Tiled,0.4
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,133.82,FastJet,CA,N2Tiled,0.4
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,193.1,FastJet,CA,N2Tiled,0.4
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,258.2,FastJet,CA,N2Tiled,0.4
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,350.18,FastJet,CA,N2Tiled,0.4
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,396.61,FastJet,CA,N2Tiled,0.4
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,482.5,FastJet,CA,N2Tiled,0.4
events-ee-Z.hepmc3.gz,43.05,16,13.41,FastJet,CA,N2Plain,1.0
events-ee-H.hepmc3.gz,64.97,16,24.18,FastJet,CA,N2Plain,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,54.8,FastJet,CA,N2Plain,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,100.24,FastJet,CA,N2Plain,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,139.98,FastJet,CA,N2Plain,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,184.36,FastJet,CA,N2Plain,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,184.48,FastJet,CA,N2Plain,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,285.42,FastJet,CA,N2Plain,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,433.72,FastJet,CA,N2Plain,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,614.58,FastJet,CA,N2Plain,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,881.44,FastJet,CA,N2Plain,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,994.23,FastJet,CA,N2Plain,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1255.56,FastJet,CA,N2Plain,1.0
events-ee-Z.hepmc3.gz,43.05,16,21.16,FastJet,AntiKt,N2Tiled,3.0
events-ee-H.hepmc3.gz,64.97,16,34.97,FastJet,AntiKt,N2Tiled,3.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,70.93,FastJet,AntiKt,N2Tiled,3.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,114.33,FastJet,AntiKt,N2Tiled,3.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,147.46,FastJet,AntiKt,N2Tiled,3.0
events-pp-1TeV.hepmc3.gz,226.98,16,190.94,FastJet,AntiKt,N2Tiled,3.0
events-pp-2TeV.hepmc3.gz,226.98,16,190.57,FastJet,AntiKt,N2Tiled,3.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,267.51,FastJet,AntiKt,N2Tiled,3.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,383.87,FastJet,AntiKt,N2Tiled,3.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,513.65,FastJet,AntiKt,N2Tiled,3.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,695.57,FastJet,AntiKt,N2Tiled,3.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,792.95,FastJet,AntiKt,N2Tiled,3.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,957.56,FastJet,AntiKt,N2Tiled,3.0
events-ee-Z.hepmc3.gz,43.05,16,10.316659999999999,Julia,CA,N2Plain,0.4
events-ee-H.hepmc3.gz,64.97,16,20.38458,Julia,CA,N2Plain,0.4
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,42.94584,Julia,CA,N2Plain,0.4
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,88.94875,Julia,CA,N2Plain,0.4
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,133.14875,Julia,CA,N2Plain,0.4
events-pp-1TeV.hepmc3.gz,226.98,16,185.38958,Julia,CA,N2Plain,0.4
events-pp-2TeV.hepmc3.gz,226.98,16,186.165,Julia,CA,N2Plain,0.4
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,303.3425,Julia,CA,N2Plain,0.4
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,492.10083,Julia,CA,N2Plain,0.4
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,719.39791,Julia,CA,N2Plain,0.4
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1066.15125,Julia,CA,N2Plain,0.4
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1237.03916,Julia,CA,N2Plain,0.4
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1575.5266700000002,Julia,CA,N2Plain,0.4
events-ee-Z.hepmc3.gz,43.05,16,20.51,FastJet,Kt,N2Tiled,1.5
events-ee-H.hepmc3.gz,64.97,16,33.75,FastJet,Kt,N2Tiled,1.5
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,65.19,FastJet,Kt,N2Tiled,1.5
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,101.63,FastJet,Kt,N2Tiled,1.5
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,129.36,FastJet,Kt,N2Tiled,1.5
events-pp-1TeV.hepmc3.gz,226.98,16,169.22,FastJet,Kt,N2Tiled,1.5
events-pp-2TeV.hepmc3.gz,226.98,16,163.67,FastJet,Kt,N2Tiled,1.5
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,221.08,FastJet,Kt,N2Tiled,1.5
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,316.12,FastJet,Kt,N2Tiled,1.5
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,422.75,FastJet,Kt,N2Tiled,1.5
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,547.62,FastJet,Kt,N2Tiled,1.5
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,634.84,FastJet,Kt,N2Tiled,1.5
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,763.29,FastJet,Kt,N2Tiled,1.5
events-ee-Z.hepmc3.gz,43.05,16,20.4775,Julia,CA,N2Tiled,1.0
events-ee-H.hepmc3.gz,64.97,16,32.83583,Julia,CA,N2Tiled,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,53.20541,Julia,CA,N2Tiled,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,81.43916,Julia,CA,N2Tiled,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,99.84625,Julia,CA,N2Tiled,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,129.84792,Julia,CA,N2Tiled,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,129.79667,Julia,CA,N2Tiled,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,163.66791999999998,Julia,CA,N2Tiled,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,224.27416000000002,Julia,CA,N2Tiled,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,287.59167,Julia,CA,N2Tiled,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,370.72167,Julia,CA,N2Tiled,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,409.67834000000005,Julia,CA,N2Tiled,1.0
