file,mean_particles,n_samples,time_per_event,backend,algorithm,strategy,R
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,483.4625,Julia,CA,N2Tiled,1.0
events-ee-Z.hepmc3.gz,43.05,16,16.03,FastJet,Kt,N2Tiled,0.4
events-ee-H.hepmc3.gz,64.97,16,27.88,FastJet,Kt,N2Tiled,0.4
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,36.06,FastJet,Kt,N2Tiled,0.4
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,57.5,FastJet,Kt,N2Tiled,0.4
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,74.31,FastJet,Kt,N2Tiled,0.4
events-pp-1TeV.hepmc3.gz,226.98,16,100.77,FastJet,Kt,N2Tiled,0.4
events-pp-2TeV.hepmc3.gz,226.98,16,100.79,FastJet,Kt,N2Tiled,0.4
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,136.61,FastJet,Kt,N2Tiled,0.4
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,196.76,FastJet,Kt,N2Tiled,0.4
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,263.21,FastJet,Kt,N2Tiled,0.4
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,356.77,FastJet,Kt,N2Tiled,0.4
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,404.41,FastJet,Kt,N2Tiled,0.4
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,492.01,FastJet,Kt,N2Tiled,0.4
events-ee-Z.hepmc3.gz,43.05,16,22.811660000000003,Julia,CA,N2Tiled,3.0
events-ee-H.hepmc3.gz,64.97,16,37.70667,Julia,CA,N2Tiled,3.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,78.25375,Julia,CA,N2Tiled,3.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,124.21292,Julia,CA,N2Tiled,3.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,158.52292,Julia,CA,N2Tiled,3.0
events-pp-1TeV.hepmc3.gz,226.98,16,205.06,Julia,CA,N2Tiled,3.0
events-pp-2TeV.hepmc3.gz,226.98,16,205.89292,Julia,CA,N2Tiled,3.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,277.71667,Julia,CA,N2Tiled,3.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,393.80833,Julia,CA,N2Tiled,3.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,519.89208,Julia,CA,N2Tiled,3.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,696.9354099999999,Julia,CA,N2Tiled,3.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,788.76417,Julia,CA,N2Tiled,3.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,938.12125,Julia,CA,N2Tiled,3.0
events-ee-Z.hepmc3.gz,43.05,16,13.98,FastJet,Kt,N2Plain,1.5
events-ee-H.hepmc3.gz,64.97,16,24.75,FastJet,Kt,N2Plain,1.5
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,55.19,FastJet,Kt,N2Plain,1.5
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,98.22,FastJet,Kt,N2Plain,1.5
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,136.34,FastJet,Kt,N2Plain,1.5
events-pp-1TeV.hepmc3.gz,226.98,16,180.09,FastJet,Kt,N2Plain,1.5
events-pp-2TeV.hepmc3.gz,226.98,16,180.23,FastJet,Kt,N2Plain,1.5
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,276.19,FastJet,Kt,N2Plain,1.5
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,418.87,FastJet,Kt,N2Plain,1.5
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,590.68,FastJet,Kt,N2Plain,1.5
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,844.7,FastJet,Kt,N2Plain,1.5
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,955.57,FastJet,Kt,N2Plain,1.5
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1205.49,FastJet,Kt,N2Plain,1.5
events-ee-Z.hepmc3.gz,43.05,16,23.32625,Julia,CA,N2Tiled,2.0
events-ee-H.hepmc3.gz,64.97,16,39.28458,Julia,CA,N2Tiled,2.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,73.875,Julia,CA,N2Tiled,2.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,116.13709,Julia,CA,N2Tiled,2.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,144.0175,Julia,CA,N2Tiled,2.0
events-pp-1TeV.hepmc3.gz,226.98,16,187.19708,Julia,CA,N2Tiled,2.0
events-pp-2TeV.hepmc3.gz,226.98,16,186.85167,Julia,CA,N2Tiled,2.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,247.70875,Julia,CA,N2Tiled,2.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,345.18625,Julia,CA,N2Tiled,2.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,455.72790999999995,Julia,CA,N2Tiled,2.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,594.1766600000001,Julia,CA,N2Tiled,2.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,675.2025,Julia,CA,N2Tiled,2.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,794.1925,Julia,CA,N2Tiled,2.0
events-ee-Z.hepmc3.gz,43.05,16,15.94,FastJet,AntiKt,N2Tiled,0.2
events-ee-H.hepmc3.gz,64.97,16,26.06,FastJet,AntiKt,N2Tiled,0.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,37.81,FastJet,AntiKt,N2Tiled,0.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,55.19,FastJet,AntiKt,N2Tiled,0.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,69.48,FastJet,AntiKt,N2Tiled,0.2
events-pp-1TeV.hepmc3.gz,226.98,16,88.06,FastJet,AntiKt,N2Tiled,0.2
events-pp-2TeV.hepmc3.gz,226.98,16,88.29,FastJet,AntiKt,N2Tiled,0.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,118.27,FastJet,AntiKt,N2Tiled,0.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,167.27,FastJet,AntiKt,N2Tiled,0.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,222.51,FastJet,AntiKt,N2Tiled,0.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,300.66,FastJet,AntiKt,N2Tiled,0.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,341.85,FastJet,AntiKt,N2Tiled,0.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,416.95,FastJet,AntiKt,N2Tiled,0.2
events-ee-Z.hepmc3.gz,43.05,16,15.99,FastJet,AntiKt,N2Tiled,0.4
events-ee-H.hepmc3.gz,64.97,16,27.48,FastJet,AntiKt,N2Tiled,0.4
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,35.96,FastJet,AntiKt,N2Tiled,0.4
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,57.52,FastJet,AntiKt,N2Tiled,0.4
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,74.13,FastJet,AntiKt,N2Tiled,0.4
events-pp-1TeV.hepmc3.gz,226.98,16,99.8,FastJet,AntiKt,N2Tiled,0.4
events-pp-2TeV.hepmc3.gz,226.98,16,99.5,FastJet,AntiKt,N2Tiled,0.4
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,135.39,FastJet,AntiKt,N2Tiled,0.4
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,194.94,FastJet,AntiKt,N2Tiled,0.4
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,260.01,FastJet,AntiKt,N2Tiled,0.4
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,352.57,FastJet,AntiKt,N2Tiled,0.4
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,397.46,FastJet,AntiKt,N2Tiled,0.4
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,483.79,FastJet,AntiKt,N2Tiled,0.4
events-ee-Z.hepmc3.gz,43.05,16,14.21,FastJet,CA,N2Plain,3.0
events-ee-H.hepmc3.gz,64.97,16,25.11,FastJet,CA,N2Plain,3.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,56.89,FastJet,CA,N2Plain,3.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,101.17,FastJet,CA,N2Plain,3.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,139.96,FastJet,CA,N2Plain,3.0
events-pp-1TeV.hepmc3.gz,226.98,16,185.8,FastJet,CA,N2Plain,3.0
events-pp-2TeV.hepmc3.gz,226.98,16,185.52,FastJet,CA,N2Plain,3.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,283.58,FastJet,CA,N2Plain,3.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,430.2,FastJet,CA,N2Plain,3.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,608.75,FastJet,CA,N2Plain,3.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,872.82,FastJet,CA,N2Plain,3.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,988.05,FastJet,CA,N2Plain,3.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1246.88,FastJet,CA,N2Plain,3.0
events-ee-Z.hepmc3.gz,43.05,16,15.85125,Julia,Kt,N2Tiled,0.4
events-ee-H.hepmc3.gz,64.97,16,28.05625,Julia,Kt,N2Tiled,0.4
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,28.825,Julia,Kt,N2Tiled,0.4
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,45.44375,Julia,Kt,N2Tiled,0.4
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,56.44125,Julia,Kt,N2Tiled,0.4
events-pp-1TeV.hepmc3.gz,226.98,16,79.72208,Julia,Kt,N2Tiled,0.4
events-pp-2TeV.hepmc3.gz,226.98,16,79.64833,Julia,Kt,N2Tiled,0.4
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,99.38708000000001,Julia,Kt,N2Tiled,0.4
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,140.51959,Julia,Kt,N2Tiled,0.4
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,184.94457999999997,Julia,Kt,N2Tiled,0.4
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,242.82833,Julia,Kt,N2Tiled,0.4
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,275.67833,Julia,Kt,N2Tiled,0.4
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,322.29333,Julia,Kt,N2Tiled,0.4
events-ee-Z.hepmc3.gz,43.05,16,12.06958,Julia,CA,N2Plain,2.0
events-ee-H.hepmc3.gz,64.97,16,22.53542,Julia,CA,N2Plain,2.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,56.67959,Julia,CA,N2Plain,2.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,109.42333,Julia,CA,N2Plain,2.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,158.03041000000002,Julia,CA,N2Plain,2.0
events-pp-1TeV.hepmc3.gz,226.98,16,214.1625,Julia,CA,N2Plain,2.0
events-pp-2TeV.hepmc3.gz,226.98,16,213.09457999999998,Julia,CA,N2Plain,2.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,338.76292,Julia,CA,N2Plain,2.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,532.60375,Julia,CA,N2Plain,2.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,768.2916700000001,Julia,CA,N2Plain,2.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1120.4558299999999,Julia,CA,N2Plain,2.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1278.47541,Julia,CA,N2Plain,2.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1626.29125,Julia,CA,N2Plain,2.0
events-ee-Z.hepmc3.gz,43.05,16,21.17791,Julia,AntiKt,N2Tiled,1.5
events-ee-H.hepmc3.gz,64.97,16,35.2875,Julia,AntiKt,N2Tiled,1.5
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,63.10541,Julia,AntiKt,N2Tiled,1.5
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,96.36792,Julia,AntiKt,N2Tiled,1.5
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,118.63458,Julia,AntiKt,N2Tiled,1.5
events-pp-1TeV.hepmc3.gz,226.98,16,150.35709,Julia,AntiKt,N2Tiled,1.5
events-pp-2TeV.hepmc3.gz,226.98,16,149.68334000000002,Julia,AntiKt,N2Tiled,1.5
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,196.51125,Julia,AntiKt,N2Tiled,1.5
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,269.06625,Julia,AntiKt,N2Tiled,1.5
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,345.2125,Julia,AntiKt,N2Tiled,1.5
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,447.54792000000003,Julia,AntiKt,N2Tiled,1.5
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,499.48459,Julia,AntiKt,N2Tiled,1.5
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,589.80291,Julia,AntiKt,N2Tiled,1.5
events-ee-Z.hepmc3.gz,43.05,16,15.825420000000001,Julia,CA,N2Tiled,0.4
events-ee-H.hepmc3.gz,64.97,16,28.292910000000003,Julia,CA,N2Tiled,0.4
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,27.86625,Julia,CA,N2Tiled,0.4
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,43.991670000000006,Julia,CA,N2Tiled,0.4
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,55.83375,Julia,CA,N2Tiled,0.4
events-pp-1TeV.hepmc3.gz,226.98,16,77.05583,Julia,CA,N2Tiled,0.4
events-pp-2TeV.hepmc3.gz,226.98,16,78.84667,Julia,CA,N2Tiled,0.4
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,98.96292,Julia,CA,N2Tiled,0.4
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,140.67292,Julia,CA,N2Tiled,0.4
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,181.34957999999997,Julia,CA,N2Tiled,0.4
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,236.93417000000002,Julia,CA,N2Tiled,0.4
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,267.70583000000005,Julia,CA,N2Tiled,0.4
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,313.87834,Julia,CA,N2Tiled,0.4
events-ee-Z.hepmc3.gz,43.05,16,11.41334,Julia,AntiKt,N2Plain,1.0
events-ee-H.hepmc3.gz,64.97,16,22.36167,Julia,AntiKt,N2Plain,1.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,54.64084,Julia,AntiKt,N2Plain,1.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,105.00917,Julia,AntiKt,N2Plain,1.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,150.21833,Julia,AntiKt,N2Plain,1.0
events-pp-1TeV.hepmc3.gz,226.98,16,202.97166,Julia,AntiKt,N2Plain,1.0
events-pp-2TeV.hepmc3.gz,226.98,16,204.61959,Julia,AntiKt,N2Plain,1.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,328.0875,Julia,AntiKt,N2Plain,1.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,511.975,Julia,AntiKt,N2Plain,1.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,742.43583,Julia,AntiKt,N2Plain,1.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1079.50333,Julia,AntiKt,N2Plain,1.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1234.66333,Julia,AntiKt,N2Plain,1.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1551.61208,Julia,AntiKt,N2Plain,1.0
events-ee-Z.hepmc3.gz,43.05,16,11.3575,Julia,Kt,N2Plain,3.0
events-ee-H.hepmc3.gz,64.97,16,21.437910000000002,Julia,Kt,N2Plain,3.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,55.43958000000001,Julia,Kt,N2Plain,3.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,106.74291000000001,Julia,Kt,N2Plain,3.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,154.51,Julia,Kt,N2Plain,3.0
events-pp-1TeV.hepmc3.gz,226.98,16,205.19332999999997,Julia,Kt,N2Plain,3.0
events-pp-2TeV.hepmc3.gz,226.98,16,208.03207999999998,Julia,Kt,N2Plain,3.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,331.7625,Julia,Kt,N2Plain,3.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,515.59708,Julia,Kt,N2Plain,3.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,747.5975,Julia,Kt,N2Plain,3.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,1090.785,Julia,Kt,N2Plain,3.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1246.06458,Julia,Kt,N2Plain,3.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1576.62416,Julia,Kt,N2Plain,3.0
events-ee-Z.hepmc3.gz,43.05,16,21.08,FastJet,AntiKt,N2Tiled,2.0
events-ee-H.hepmc3.gz,64.97,16,34.91,FastJet,AntiKt,N2Tiled,2.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,66.69,FastJet,AntiKt,N2Tiled,2.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,105.88,FastJet,AntiKt,N2Tiled,2.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,134.35,FastJet,AntiKt,N2Tiled,2.0
events-pp-1TeV.hepmc3.gz,226.98,16,174.34,FastJet,AntiKt,N2Tiled,2.0
events-pp-2TeV.hepmc3.gz,226.98,16,174.13,FastJet,AntiKt,N2Tiled,2.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,239.42,FastJet,AntiKt,N2Tiled,2.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,338.66,FastJet,AntiKt,N2Tiled,2.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,450.52,FastJet,AntiKt,N2Tiled,2.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,606.92,FastJet,AntiKt,N2Tiled,2.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,712.56,FastJet,AntiKt,N2Tiled,2.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,833.17,FastJet,AntiKt,N2Tiled,2.0
events-ee-Z.hepmc3.gz,43.05,16,10.585,Julia,AntiKt,N2Plain,0.4
events-ee-H.hepmc3.gz,64.97,16,20.66625,Julia,AntiKt,N2Plain,0.4
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,41.622080000000004,Julia,AntiKt,N2Plain,0.4
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,83.41125,Julia,AntiKt,N2Plain,0.4
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,125.06125,Julia,AntiKt,N2Plain,0.4
events-pp-1TeV.hepmc3.gz,226.98,16,177.25582999999997,Julia,AntiKt,N2Plain,0.4
events-pp-2TeV.hepmc3.gz,226.98,16,175.76041,Julia,AntiKt,N2Plain,0.4
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,282.14417000000003,Julia,AntiKt,N2Plain,0.4
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,453.51916,Julia,AntiKt,N2Plain,0.4
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,666.92084,Julia,AntiKt,N2Plain,0.4
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,990.7775,Julia,AntiKt,N2Plain,0.4
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,1149.82917,Julia,AntiKt,N2Plain,0.4
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1460.5870800000002,Julia,AntiKt,N2Plain,0.4
events-ee-Z.hepmc3.gz,43.05,16,14.4,FastJet,Kt,N2Plain,3.0
events-ee-H.hepmc3.gz,64.97,16,25.27,FastJet,Kt,N2Plain,3.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,57.82,FastJet,Kt,N2Plain,3.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,101.75,FastJet,Kt,N2Plain,3.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,140.07,FastJet,Kt,N2Plain,3.0
events-pp-1TeV.hepmc3.gz,226.98,16,184.48,FastJet,Kt,N2Plain,3.0
events-pp-2TeV.hepmc3.gz,226.98,16,184.62,FastJet,Kt,N2Plain,3.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,281.28,FastJet,Kt,N2Plain,3.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,424.98,FastJet,Kt,N2Plain,3.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,598.26,FastJet,Kt,N2Plain,3.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,854.02,FastJet,Kt,N2Plain,3.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,964.98,FastJet,Kt,N2Plain,3.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1215.78,FastJet,Kt,N2Plain,3.0
events-ee-Z.hepmc3.gz,43.05,16,23.15334,Julia,Kt,N2Tiled,2.0
events-ee-H.hepmc3.gz,64.97,16,37.981660000000005,Julia,Kt,N2Tiled,2.0
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,73.58667,Julia,Kt,N2Tiled,2.0
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,115.37083000000001,Julia,Kt,N2Tiled,2.0
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,143.10334,Julia,Kt,N2Tiled,2.0
events-pp-1TeV.hepmc3.gz,226.98,16,185.70084,Julia,Kt,N2Tiled,2.0
events-pp-2TeV.hepmc3.gz,226.98,16,186.75833,Julia,Kt,N2Tiled,2.0
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,246.4375,Julia,Kt,N2Tiled,2.0
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,341.84,Julia,Kt,N2Tiled,2.0
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,444.0675,Julia,Kt,N2Tiled,2.0
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,581.7833400000001,Julia,Kt,N2Tiled,2.0
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,659.53459,Julia,Kt,N2Tiled,2.0
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,784.48541,Julia,Kt,N2Tiled,2.0
events-ee-Z.hepmc3.gz,43.05,16,13.78,FastJet,CA,N2Plain,1.5
events-ee-H.hepmc3.gz,64.97,16,24.62,FastJet,CA,N2Plain,1.5
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,16,54.44,FastJet,CA,N2Plain,1.5
events-pp-1TeV-5GeV.hepmc3.gz,160.36,16,97.9,FastJet,CA,N2Plain,1.5
events-pp-2TeV-5Gev.hepmc3.gz,188.21,16,136.6,FastJet,CA,N2Plain,1.5
events-pp-1TeV.hepmc3.gz,226.98,16,181.56,FastJet,CA,N2Plain,1.5
events-pp-2TeV.hepmc3.gz,226.98,16,181.49,FastJet,CA,N2Plain,1.5
events-pp-5TeV-10GeV.hepmc3.gz,284.15,16,278.84,FastJet,CA,N2Plain,1.5
events-pp-8TeV-20GeV.hepmc3.gz,354.18,16,424.49,FastJet,CA,N2Plain,1.5
events-pp-13TeV-20GeV.hepmc3.gz,431.18,16,602.85,FastJet,CA,N2Plain,1.5
events-pp-20TeV-20GeV.hepmc3.gz,524.59,16,864.31,FastJet,CA,N2Plain,1.5
events-pp-20TeV-50GeV.hepmc3.gz,553.64,16,979.55,FastJet,CA,N2Plain,1.5
events-pp-30TeV-50GeV.hepmc3.gz,632.29,16,1238.01,FastJet,CA,N2Plain,1.5
